segment_path,emotion,actor,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,mfcc_21,mfcc_22,mfcc_23,mfcc_24,mfcc_25,mfcc_26,mfcc_27,mfcc_28,mfcc_29,mfcc_30,mfcc_31,mfcc_32,mfcc_33,mfcc_34,mfcc_35,mfcc_36,mfcc_37,mfcc_38,mfcc_39,mfcc_40,segment_i
data/processed/segments/03-01-01-01-01-02-07_seg1.wav,neutral,7,-175.55296,103.37291,-2.4511468,29.438698,-6.7331386,-13.377963,-22.53561,-1.5129681,-7.4819884,-9.30675,-0.8759082,1.5907162,-11.952574,7.127207,-14.5221,-0.1859913,-2.2344458,-4.9107733,-10.114533,-3.5548215,-7.086296,-9.049253,-1.5780122,-1.0923074,-2.8224607,-1.5745158,-6.5454354,-3.271257,-3.5604765,1.8887887,-3.9274287,-1.7409818,-11.285854,-6.2714877,-7.3170714,1.9825281,-3.302132,-1.3088418,-0.17718416,6.6048465,0
data/processed/segments/03-01-01-01-02-01-07_seg1.wav,neutral,7,-156.83301,92.27414,-5.042589,24.088346,-2.9059134,-17.650255,-28.76764,-7.381391,-12.143142,-11.028408,-6.177103,-1.4802701,-16.154833,2.296542,-13.868433,-9.210529,-1.8518873,-10.751302,-11.254094,-7.314427,-8.210598,-11.263782,-3.7409666,-2.70809,-5.7067156,-4.0562315,-9.940192,-4.7065716,-7.0150824,-0.21125376,-4.2338758,-4.854833,-9.927792,-3.1951275,-4.5658484,2.3762152,-4.4524665,-2.9465857,-4.192292,3.4759302,0
data/processed/segments/03-01-01-01-02-02-07_seg1.wav,neutral,7,-174.9584,103.73186,5.0514827,23.463537,-5.121974,-13.105971,-23.909595,2.9131982,-12.3053055,-4.8383927,-0.19731337,-0.79845935,-8.029537,7.600282,-12.985948,1.1129203,-3.4053779,-2.7413428,-11.018503,-0.82377774,-7.322693,-9.17664,0.8180203,-3.1474507,-3.825607,-4.3356776,-6.7116613,-4.921833,-5.011872,0.099749975,-2.2748806,-3.5181155,-9.489015,-6.9316688,-5.493311,1.7215629,-3.4225225,-4.8386984,-6.2126756,-3.7921178,0
data/processed/segments/03-01-02-01-01-01-07_seg1.wav,calm,7,-180.80487,117.81549,-10.411783,29.271004,0.3318678,-16.04322,-23.287542,-1.5078272,-5.580233,-9.386899,2.1549459,1.0214916,-10.976383,4.546855,-10.939444,-2.5015829,-0.2141695,-2.051024,-10.795197,-4.8644795,-3.598184,-8.624816,0.54462963,-1.1725262,-1.6567333,-3.4948156,-6.3014307,-3.2861147,-2.051654,4.2357802,-3.4562614,-4.7159624,-10.64426,-4.231946,-5.1490064,0.33354202,-4.7076845,-5.5862226,-5.6809998,-0.23776008,0
data/processed/segments/03-01-02-01-01-02-07_seg1.wav,calm,7,-181.17563,119.63902,-11.394347,25.781256,-1.3925456,-11.250773,-22.718384,-1.029013,-4.439565,-7.713431,-0.931508,2.1252515,-13.071013,4.4563932,-12.009951,-3.996188,-1.1976855,-5.8050904,-9.033159,-4.7863846,-4.053317,-8.796662,-1.9937941,-1.3815993,-3.8694677,-4.5990567,-6.995905,-4.1566663,-4.2369747,3.0151591,-3.528421,-3.9327276,-10.528744,-4.2467995,-4.9093523,1.1565889,-5.2417445,-4.198093,-6.903804,-1.1105956,0
data/processed/segments/03-01-02-01-02-01-07_seg1.wav,calm,7,-149.54185,111.606636,-1.6166649,24.610487,6.7680454,-6.025527,-22.462187,-4.7170315,-3.0122437,-3.83685,-1.1779234,7.438706,-7.867181,4.935926,-2.999237,-4.2569833,2.691088,-2.9580796,-6.3773837,0.13490403,-5.4679503,-2.8328874,-4.2293997,7.783211,-4.3199954,0.34419644,-5.112267,0.24393012,-2.6973264,4.3159504,-1.864199,1.7485589,-10.061833,-0.8576625,-3.061093,1.9179196,-4.679172,-2.9437046,-2.2308104,2.1538804,0
data/processed/segments/03-01-02-01-02-02-07_seg1.wav,calm,7,-146.18498,111.16378,-18.233545,23.713749,-0.71041363,-12.219789,-29.395899,-12.204006,-6.0845246,-14.062258,-2.3157253,1.2688469,-14.70139,5.198293,-11.58474,-6.1657014,1.7403251,-8.251347,-10.068681,-3.9043067,-5.9497423,-9.796183,-2.3455243,1.8663276,-6.7747464,-1.2542115,-9.60607,-3.3407316,-2.7577443,3.154767,-2.5835774,-1.1689123,-13.260002,-4.2147894,-8.321354,2.447875,-6.400696,-3.6676335,-7.6539526,-2.71419,0
data/processed/segments/03-01-02-02-01-01-07_seg1.wav,calm,7,-161.72458,87.00018,-2.469225,33.789494,6.404363,-14.337971,-19.450811,7.8825336,-5.3526254,1.529678,-2.7415423,1.7606844,-6.1307592,1.9080666,-4.9032426,1.7098283,-1.0246248,-2.6035213,-7.360089,3.7096725,-6.3508487,-2.4439657,-1.1754928,0.46861362,-2.174208,-0.3981052,-7.738238,-1.8840797,-5.1464863,2.206897,-4.0934997,-5.6745815,-7.711007,-1.3720789,-0.59137267,4.7385597,-4.070908,-3.0681014,-2.8859198,1.2158152,0
data/processed/segments/03-01-02-02-01-02-07_seg1.wav,calm,7,-190.49895,116.20815,-2.7930186,26.755299,-9.792596,-8.49456,-25.61948,-7.051565,-6.744425,-12.003192,-3.6963668,-0.8440558,-10.155572,-1.3072038,-6.626598,-9.645885,1.7306244,-7.736655,-10.853571,-5.86459,-6.4029255,-8.641388,-2.175219,1.3376492,-6.6871686,-0.469577,-10.089194,-2.165162,-4.703251,1.5347416,-4.806435,-5.8987346,-10.992747,-4.463659,-8.082112,1.5553831,-6.146441,-3.2634082,-4.7189355,2.7740521,0
data/processed/segments/03-01-02-02-02-01-07_seg1.wav,calm,7,-172.59717,93.38783,6.6950088,26.607248,-0.21356936,-12.202667,-18.775343,-6.2696204,-9.161716,-6.1893506,-5.696221,0.6868432,-10.136306,-2.7806885,-9.346695,-8.586389,-3.6774473,-8.696733,-9.537986,-2.430918,-11.213995,-4.4705367,-4.8216157,1.6895082,-8.728359,-2.630698,-12.567428,-1.3520154,-7.8503966,-0.12822427,-7.7834363,-4.1635995,-10.841858,-1.2569323,-1.1808378,2.938059,-1.0225205,-0.18094522,-0.47635987,1.1323552,0
data/processed/segments/03-01-02-02-02-02-07_seg1.wav,calm,7,-144.00693,107.53342,3.220028,30.444511,-3.684462,-8.935242,-21.958374,0.5265204,-5.8478193,-2.5614202,-4.10212,5.9468927,-7.0792947,2.9541223,-5.745708,-6.916534,2.9718812,-7.724246,-7.4213977,-3.117179,-5.5901012,-7.585022,-2.3920488,0.14946724,-7.4971814,-0.36375222,-11.902352,-2.3616564,-8.1029,0.92434984,-6.556151,-3.577438,-14.61142,-5.9873843,-7.6420684,-1.8406042,-7.9438963,-6.192518,-8.364575,-4.6957335,0
data/processed/segments/03-01-03-01-01-01-07_seg1.wav,happy,7,-150.56699,99.243614,-17.672655,35.709377,-7.4915977,-10.695669,-20.683708,-5.239291,1.6597371,-7.971475,-2.259734,5.073795,-13.708542,5.3285193,-7.262535,-2.9132555,3.3480792,-7.192373,-6.9697914,-4.1201553,-5.1544685,-6.113459,-1.015243,2.2739456,-6.392099,-0.2482381,-8.313175,-1.063225,0.23650393,2.6674163,-4.2210073,0.120371036,-10.22862,-1.6155928,-2.9949024,2.6298332,-6.0848603,-1.1832014,-6.2163134,0.47349238,0
data/processed/segments/03-01-03-01-01-02-07_seg1.wav,happy,7,-127.18623,103.18401,-20.384668,35.601112,-13.110904,-12.89687,-22.139881,-3.8130841,-9.045797,-14.547177,-3.0122194,-0.7648955,-11.666681,4.9497423,-13.747523,-1.9945922,-6.513781,-6.413504,-11.783241,-3.886168,-4.7651844,-8.654696,-1.5923809,-2.2647035,-5.924848,-3.306551,-9.084432,-2.1700945,-1.6993145,1.1637937,-4.829494,-4.023764,-11.312298,-3.3939545,-0.6551013,8.425721,6.0004725,9.37935,7.348092,8.593454,0
data/processed/segments/03-01-03-01-02-01-07_seg1.wav,happy,7,-115.52379,98.844536,-21.668718,21.67275,-16.420727,-20.892076,-29.327208,-13.426362,-5.820912,-15.709093,-3.566175,0.535702,-14.711717,4.8114476,-19.273956,-5.6899505,-4.8063917,-10.791849,-10.125933,-4.089899,-7.05114,-9.614684,-3.4261534,-1.3597236,-8.811741,-1.5229313,-7.8670254,-1.1981262,-0.51161635,1.1246558,-1.3473485,4.8519387,3.4771981,14.330013,14.643641,15.046064,3.921299,5.6694374,0.9123614,8.08753,0
data/processed/segments/03-01-03-01-02-02-07_seg1.wav,happy,7,-115.52379,98.844536,-21.668718,21.67275,-16.420727,-20.892076,-29.327208,-13.426362,-5.820912,-15.709093,-3.566175,0.535702,-14.711717,4.8114476,-19.273956,-5.6899505,-4.8063917,-10.791849,-10.125933,-4.089899,-7.05114,-9.614684,-3.4261534,-1.3597236,-8.811741,-1.5229313,-7.8670254,-1.1981262,-0.51161635,1.1246558,-1.3473485,4.8519387,3.4771981,14.330013,14.643641,15.046064,3.921299,5.6694374,0.9123614,8.08753,0
data/processed/segments/03-01-03-02-01-01-07_seg1.wav,happy,7,-122.21286,73.76366,-30.308363,22.645601,-16.033386,-30.949053,-16.759558,-19.004164,-8.601909,-8.0617285,-10.452008,2.6827521,-17.24292,2.913251,-11.826466,-3.5853047,-0.5765804,-0.4845522,-7.2220974,-3.6191545,-5.152652,-3.1644266,5.8589325,5.801527,2.0028331,7.970756,4.2357683,13.886985,13.572422,15.336047,12.42185,12.417254,5.2141933,5.0295544,3.478918,8.45966,4.215978,4.9312463,-2.7831588,3.6020439,0
data/processed/segments/03-01-03-02-01-02-07_seg1.wav,happy,7,-123.27607,71.09942,-23.040672,18.785587,-17.001652,-30.867638,-14.393145,-13.191741,-10.633857,-10.550218,-12.19332,-2.1944296,-14.984905,3.5996346,-15.6273985,-1.65071,-4.8001585,-1.8616854,-9.588154,-3.0878716,-4.055058,-0.53866553,8.578298,10.201612,7.118894,14.102991,7.9291344,12.130237,9.916404,10.414663,3.676795,6.028085,-1.1096407,3.6771538,-0.24732144,2.9974873,-0.62137455,2.2613375,-0.6900687,0.9406226,0
data/processed/segments/03-01-03-02-02-01-07_seg1.wav,happy,7,-181.01558,74.67752,-38.79332,23.83064,-16.12048,-24.959795,-17.835936,-21.82833,-1.852916,-12.281449,-10.395377,0.5757597,-14.9259,-2.8777912,-11.903885,-7.5215745,-2.010558,-7.945247,-10.04915,-4.233874,-4.6554794,-4.423351,0.9787417,1.3554626,-1.1486367,6.432676,2.3872192,10.199702,13.864569,17.339037,12.391421,8.248708,-0.4923118,4.827576,6.163803,9.762523,2.366101,4.5890365,0.913906,6.0518603,0
data/processed/segments/03-01-03-02-02-02-07_seg1.wav,happy,7,-141.20287,58.982952,-29.241724,11.297447,-11.397806,-37.15452,-20.468365,-16.688974,-13.896815,-10.064258,-20.042875,2.2566688,-22.173317,1.3589513,-18.55402,-7.1335077,-4.0573597,-7.457446,-10.182632,-5.7416444,-6.526084,-1.073568,16.625675,18.056997,23.011786,19.126966,9.827853,8.204006,4.2372055,6.2130194,6.634725,5.4180646,-2.0701091,2.8294759,-1.3987651,3.0978448,-2.540585,2.5358374,-2.485385,-1.6667113,0
data/processed/segments/03-01-04-01-01-01-07_seg1.wav,sad,7,-191.03928,104.91681,-6.9643273,25.557549,-5.591116,-9.003852,-20.22627,-16.194733,-11.250862,-12.062313,-12.022031,0.17453408,-10.836314,-0.31101277,-8.889392,-9.869596,-0.9442871,-6.172412,-9.832112,-5.3283286,-10.682259,-4.0611806,-6.232483,-0.24204692,-9.1396,0.9716688,-9.206404,-1.7884564,-5.816573,2.6257532,-4.5838103,2.076868,-8.587962,-2.2007573,-2.8088498,6.095685,3.400616,5.261459,0.29683793,1.540333,0
data/processed/segments/03-01-04-01-01-02-07_seg1.wav,sad,7,-199.3947,116.0818,-6.114598,37.59093,-5.4129944,-7.9342504,-16.237246,-17.069769,-6.644542,-12.021199,-3.2355697,4.709581,-13.414006,4.902655,-8.472514,-9.214131,4.442511,-4.9279437,-3.9998953,-5.334391,-5.6632905,-9.367363,-4.137826,-0.4447583,-5.8964148,1.3097467,-4.0938973,-1.8602878,-3.7602434,2.629292,-3.1736767,2.7580414,-8.805368,-4.7986946,-7.7919726,-0.5436026,-3.1697056,-1.6689701,-4.306964,-2.325709,0
data/processed/segments/03-01-04-01-02-01-07_seg1.wav,sad,7,-154.4317,111.476776,1.0731125,21.037273,-5.4941835,-8.27101,-26.892067,-18.384037,-7.4162593,-13.069784,-10.150701,3.2272813,-17.063036,6.6785564,-10.271361,-11.202818,0.04976743,-7.9044714,-6.8732347,-6.531481,-8.341399,-10.844143,-4.624755,-1.1397792,-7.4816074,3.58305,-8.396256,-1.8780344,-7.3154097,-0.46078703,-4.0141582,0.5342681,-8.696273,-2.4937348,-8.8661,4.281561,-2.9176548,0.49291742,-2.1223586,1.078052,0
data/processed/segments/03-01-04-01-02-02-07_seg1.wav,sad,7,-136.18971,97.573944,-15.237569,29.244999,-17.540134,-15.812775,-21.664768,-23.264194,-9.207701,-12.579738,-1.6480157,1.7973872,-20.630432,2.7214005,-15.579485,-9.822872,0.6139616,-9.218733,-9.678169,-8.736792,-7.3761287,-11.233089,-4.0196905,-1.5402957,-8.574324,0.6498798,-9.677353,-2.5353832,-4.598425,3.327105,-3.2370586,1.2680339,-7.668227,-4.908698,-4.995746,0.999287,-1.3742762,0.7563771,-1.8891635,3.9032488,0
data/processed/segments/03-01-04-02-01-01-07_seg1.wav,sad,7,-183.79695,102.038445,-18.951136,30.016088,-12.674517,-38.93626,-14.759517,-27.13158,-18.957026,-13.273977,-13.839605,-2.619258,-20.928043,-3.6547868,-11.914109,-7.3921847,-7.85325,-2.8282244,-17.395744,-2.7986777,-6.758233,-10.015973,-1.1542284,-3.089788,-3.8677135,3.9613185,-2.6365004,1.8253425,2.7773788,4.5968103,2.9583852,1.8171197,-2.6712797,3.4132502,2.4350665,7.782937,1.3694661,1.3100396,0.32896072,5.926237,0
data/processed/segments/03-01-04-02-01-02-07_seg1.wav,sad,7,-231.96155,92.4352,-13.53267,26.752373,-8.796341,-30.680416,-15.695399,-20.338757,-11.942766,-9.124534,-18.72746,1.7655337,-16.42733,-0.16362119,-11.471575,-4.237595,-0.62623924,0.5006467,-5.6882844,-1.4298513,-1.4255698,-4.27926,4.9252415,0.10874936,3.7600212,7.5626526,4.7015557,6.5590534,5.755681,9.757404,6.471401,7.389804,3.4748893,10.186331,9.997181,14.430991,8.587139,7.3038054,2.5719771,6.1091623,0
data/processed/segments/03-01-04-02-02-01-07_seg1.wav,sad,7,-224.69475,65.890396,-0.82379586,14.198578,1.1672068,-16.785482,-21.051744,-14.033132,-14.704882,-10.894154,-12.013237,2.1259508,-13.4998865,1.8589617,-8.535586,-7.6325336,1.5407687,-2.3708317,-6.653243,-3.007423,-0.93385124,-7.8345866,-0.18048464,1.3687086,-0.25810716,6.89889,0.5732306,3.1972318,5.3129954,9.401116,9.46344,11.63373,5.5446286,8.494996,6.55188,10.960529,3.0977085,3.6246629,1.6808249,6.5249233,0
data/processed/segments/03-01-04-02-02-02-07_seg1.wav,sad,7,-202.87384,85.9476,-14.303944,23.084236,-2.9831743,-35.97697,-21.06327,-28.272842,-19.125603,-8.622397,-20.975471,2.2254705,-20.713253,-4.6791587,-11.18393,-10.738674,2.3486388,-4.8471365,-10.396306,-5.535817,-5.1741214,-10.857436,1.4922397,-0.50720483,-2.4053414,3.8869817,-3.0759797,2.3307626,3.1922832,7.3098187,6.016464,2.5094967,-4.275391,-0.018922014,-0.07060034,10.370079,4.408465,6.8760715,2.23888,7.5473623,0
data/processed/segments/03-01-05-01-01-01-07_seg1.wav,angry,7,-153.7834,72.16208,-24.124807,30.986113,-23.52234,-10.501914,-16.516108,-20.76733,-2.9637666,-5.5649247,-10.990971,11.989358,-20.413626,4.294952,-8.294126,-9.480602,0.4621296,-8.248508,-6.8806663,-4.02637,-7.474714,-1.3495286,-3.584646,1.6141665,-3.503656,5.750066,-5.9024086,3.3243086,-2.8439972,4.462514,6.8791847,17.131104,9.470268,8.464155,2.1057713,6.8878756,7.153736,11.439038,6.189415,4.6527057,0
data/processed/segments/03-01-05-01-01-02-07_seg1.wav,angry,7,-158.51897,57.799324,-31.330217,28.333466,-24.6904,-21.839989,-11.876379,-15.385799,-1.9846162,-7.311366,-8.982628,6.041026,-18.22882,3.4045346,-10.627697,-10.068981,-1.8439593,-4.620552,-6.8758655,-1.3033669,-0.32922244,0.3915131,6.5326056,11.952988,16.737568,26.74947,13.566208,13.246073,1.7626641,8.108156,5.9163933,9.6495905,2.2219558,2.9055848,0.0722425,3.2228577,0.84128857,5.5380697,0.401125,2.0665178,0
data/processed/segments/03-01-05-01-02-01-07_seg1.wav,angry,7,-179.35062,82.34232,-1.6324337,29.672,-12.504556,-9.543672,-18.615364,-17.188671,-3.990983,-8.86298,-6.1239867,10.811206,-17.734985,4.419646,-8.335056,-10.058487,4.354522,-8.356956,-9.269594,-3.7710652,-12.510055,-7.409048,-7.965477,-0.8169365,-8.105567,1.4772878,-6.10865,-3.5406866,-6.4782877,-1.6750133,-3.3481743,-0.32025093,-8.563051,-6.2486486,-10.259816,-3.06627,-4.9502625,-3.5254748,-5.3010974,-3.33511,0
data/processed/segments/03-01-05-01-02-02-07_seg1.wav,angry,7,-143.21556,75.16671,-7.9482927,27.999056,-25.454891,-14.202598,-22.5188,-14.315789,-7.585378,-10.338152,-3.331772,1.3504918,-16.729738,3.1079948,-15.238321,-9.624492,-2.3040102,-4.6935935,-11.73905,-6.294855,-8.340776,-11.648687,-2.3820992,-4.977545,-5.7661476,-0.030070253,-4.8567376,1.7966924,0.92179835,2.839956,3.2396457,4.665066,-0.34833732,-1.7381516,-3.430274,1.530914,2.736635,1.5401031,0.65949744,4.017565,0
data/processed/segments/03-01-05-02-01-01-07_seg1.wav,angry,7,-185.02222,68.910164,-23.729103,32.288017,-13.336155,-26.669891,-5.7786694,-14.225429,-4.2611113,-3.8286312,-9.985657,7.860261,-14.990444,2.6793933,-6.393441,-7.243073,-0.02062406,-2.2584174,-3.1814754,-3.0064485,0.25723207,-4.3408237,4.574969,7.6748724,2.162838,17.070534,2.5129628,11.183328,5.5455046,6.866895,7.544597,12.040681,5.78174,5.8710446,1.4657657,7.076038,5.0231814,7.7226334,0.023966826,3.7147272,0
data/processed/segments/03-01-05-02-01-02-07_seg1.wav,angry,7,-188.7662,48.07245,-28.717333,30.2681,-21.210428,-29.40268,-0.71647435,-14.5788,-4.2702074,-5.4970217,-9.383157,4.2765036,-13.062355,4.7790008,-4.6335545,-6.387329,-1.6534218,-2.562798,-6.467042,1.5192119,1.0193244,0.019535989,4.9453735,8.630287,9.520634,18.142359,6.031663,14.193348,8.493619,9.054477,7.8279247,10.027008,3.5049014,4.2959023,-1.7874424,4.584417,1.2327563,7.126714,3.4635324,5.579918,0
data/processed/segments/03-01-05-02-02-01-07_seg1.wav,angry,7,-148.32149,26.438887,-49.71224,14.746971,-31.115486,-28.952715,-14.373626,-32.058887,-4.396079,-11.135372,-13.331969,-0.8381073,-13.515196,3.4338143,-3.0188572,3.2767556,1.5859855,2.342865,3.1409068,10.020083,8.577793,5.724361,-2.2185957,6.649379,1.8356198,5.7157507,-0.2126062,9.079161,6.85355,8.392297,-0.23917869,6.7244964,3.4572492,6.4939036,-3.7133477,0.29002884,4.5376863,10.607458,0.8027359,2.2674823,0
data/processed/segments/03-01-05-02-02-02-07_seg1.wav,angry,7,-191.12523,34.14141,-39.387115,19.665192,-21.199116,-25.432571,-10.378737,-28.594574,-4.2407975,-5.4551835,-18.71084,1.8306217,-13.156382,-6.9923487,-9.766234,-12.820175,-0.13574211,1.2130058,1.2276821,7.357558,1.4839165,12.812302,8.990625,18.178589,13.466542,12.029739,5.762374,10.324547,2.1017394,2.527227,-0.37316,7.010043,3.3711166,5.1133404,0.9167751,3.003081,5.010606,7.7568874,1.8532922,1.3940334,0
data/processed/segments/03-01-06-01-01-01-07_seg1.wav,fearful,7,-228.76181,68.92839,-10.311272,20.56326,-5.3051496,-10.497541,-21.058264,-18.221823,-5.050399,-6.9268208,-11.491752,3.184849,-9.860727,-3.5115929,-5.7604365,-8.691505,-0.349457,-4.7105865,-10.428941,-5.8784304,-4.988298,-5.002421,-4.838824,0.43073502,-5.0745144,4.9587173,-4.615833,0.9083018,2.102316,7.002071,6.596388,13.844595,7.8565407,14.527055,9.589239,12.522111,8.138877,6.4921813,5.9363155,6.153419,0
data/processed/segments/03-01-06-01-01-02-07_seg1.wav,fearful,7,-154.0201,79.43458,-21.423143,18.166168,-15.790769,-29.311209,-26.597118,-26.613518,-13.092523,-13.091633,-16.452707,-4.762002,-26.598854,3.6479774,-19.447405,-6.183169,-8.314295,-8.029546,-12.455818,-6.9596906,-5.901163,-11.096331,-2.436823,-1.1721582,-6.5517097,3.8122761,-1.4949645,5.1519637,13.041041,16.085142,18.73651,20.271564,10.905586,11.787056,8.13251,15.390675,6.432264,4.818073,0.22286588,7.1349916,0
data/processed/segments/03-01-06-01-02-01-07_seg1.wav,fearful,7,-153.04158,85.879745,-8.699769,22.563808,-8.877093,-26.504278,-27.207916,-19.034573,-19.416706,-6.870071,-11.237611,-2.028571,-18.91667,4.314767,-15.988075,-2.636237,-2.4145067,-0.9547968,-15.151488,-5.256175,-7.274623,-8.540739,-3.6689649,-0.7027769,-3.411334,-0.30547583,-3.317551,-7.5908647,-2.6818895,1.4629741,6.969328,14.173312,10.2900305,11.632967,10.274783,17.997372,15.929851,14.581406,5.1473265,4.1261315,0
data/processed/segments/03-01-06-01-02-02-07_seg1.wav,fearful,7,-165.59416,76.38923,-5.6592197,14.112623,-16.444977,-23.478115,-33.397594,-21.19608,-20.921644,-16.925287,-9.487541,-8.374523,-15.411032,-5.6805425,-17.106426,-6.475114,-10.852501,-5.0934505,-19.526686,-7.222399,-8.334535,-13.196677,-8.548217,-6.6285276,-12.093255,-3.734418,-8.71785,-6.7215075,-0.4301809,2.6192343,5.7262626,11.182365,5.7631836,8.254825,10.582325,14.160757,11.376561,9.547075,10.4311285,10.647682,0
data/processed/segments/03-01-06-02-01-01-07_seg1.wav,fearful,7,-143.89012,50.402367,-43.789833,7.5114036,-32.688572,-38.32842,-27.554337,-25.902796,-24.7917,-16.639566,-11.081467,-4.806587,-10.747835,3.4507213,-11.832746,1.5398114,-2.9067283,7.752361,11.858705,22.550007,24.825462,10.401779,1.7829126,4.4022255,1.1254247,13.869561,3.765668,1.392472,5.302101,6.4309683,6.5981755,4.5552077,-4.0570335,-0.84717315,3.4581738,10.989603,7.377639,5.61096,2.0535426,6.9251685,0
data/processed/segments/03-01-06-02-01-02-07_seg1.wav,fearful,7,-177.36525,54.722656,-30.143852,8.704168,-34.80902,-36.249054,-11.563942,-18.89375,-24.74978,-7.121713,-22.26081,-6.4284205,-8.190309,-8.172172,-5.5196877,-7.333163,5.344654,6.4405956,2.0923545,6.008119,3.576459,8.445272,20.524206,27.897682,13.312214,12.720001,-2.5348399,7.6847343,3.6977148,4.827356,-0.3621676,6.095461,2.3667035,5.660639,4.5127764,11.954014,-1.045984,-0.5247662,-2.199762,5.147609,0
data/processed/segments/03-01-06-02-02-01-07_seg1.wav,fearful,7,-133.64381,36.993473,-44.72623,8.753573,-34.818527,-40.98501,-33.771927,-28.950035,-21.557348,-16.599655,-9.879936,-7.4504123,-17.155584,-1.8956686,-10.301662,3.750621,4.9305673,12.185452,8.850394,15.101344,0.59151214,-4.856587,3.6344483,8.053256,1.9144815,3.1751194,-3.576748,0.89198285,2.8139942,-0.23757868,-2.394964,3.4557412,0.740215,3.8147895,6.620009,12.605624,4.975864,-0.42823002,2.5074089,5.683607,0
data/processed/segments/03-01-06-02-02-02-07_seg1.wav,fearful,7,-163.9787,36.04352,-46.22817,1.0623337,-38.13387,-35.553333,-33.61705,-27.370306,-16.085249,-15.994094,-7.0277467,-8.575998,-9.588424,0.075533696,-14.754292,8.07603,12.235269,20.880444,18.421486,12.867734,2.3553967,-3.0589461,6.617003,11.166889,-2.5555117,1.620112,-0.12161487,7.4099355,1.3951619,1.7091005,-1.5985283,10.483167,2.5424104,1.1154222,5.9144588,11.141923,0.34116495,-0.06876445,2.9343832,6.6775746,0
data/processed/segments/03-01-07-01-01-01-07_seg1.wav,disgust,7,-149.44142,89.66793,5.802892,25.502094,-15.41894,-21.46572,-16.490526,-2.9961548,-13.257142,-3.6216571,-6.7508936,-3.6566725,-4.5619044,2.7016053,-16.306854,-0.91129065,-7.9344444,-0.5319972,-15.492313,-2.2951722,-10.925046,-8.671997,-3.5615175,-0.9978449,-7.3071923,-0.24726164,-8.9772415,-5.025965,-3.428693,-2.992657,-4.371402,-3.4573615,-9.790796,-2.7801952,-4.300347,1.2221624,-4.8656435,-5.942874,-5.404374,0.34282798,0
data/processed/segments/03-01-07-01-01-02-07_seg1.wav,disgust,7,-160.62485,88.01447,-1.3675362,28.90843,-16.858831,-23.596409,-15.719612,-2.2629874,-11.992323,-4.6360574,-7.3065677,-2.8326216,-9.648142,5.2014813,-15.785234,-0.1193445,-8.013607,-1.8556387,-14.589928,-4.344945,-7.9073467,-8.369566,-3.7832937,-6.315273,-4.949243,-2.8049707,-9.336737,-4.8413553,-5.672763,-2.5076501,-4.134035,-1.5218607,-9.789987,-0.9573296,-2.3884044,2.797549,-3.9126067,-8.716049,-4.4746356,1.2223135,0
data/processed/segments/03-01-07-01-02-01-07_seg1.wav,disgust,7,-111.55357,103.58788,7.4407606,21.600195,0.35619804,-15.699824,-24.025915,-1.6743394,-10.273472,-5.5932293,-4.93596,1.8660836,-7.851077,6.8225093,-9.949138,-4.9522076,-3.3822083,-0.37881526,-13.034602,-6.470926,-5.891212,-9.073287,-1.3762571,-1.3165559,-6.817935,-0.9253884,-8.1748295,-4.486934,-4.499085,-0.15450084,-3.712298,-4.3312645,-9.293899,-5.73133,-3.510653,3.7607477,-2.5405993,-3.9632816,-5.802738,-0.12601668,0
data/processed/segments/03-01-07-01-02-02-07_seg1.wav,disgust,7,-134.33234,79.50684,4.7327213,26.41118,-18.333874,-25.77883,-13.495005,-8.175751,-20.74493,-6.3895745,-10.523845,-2.429649,-8.256199,-3.3539255,-7.3661404,-10.81364,-3.4573326,-2.8214798,-15.558767,-3.05404,-10.12529,-7.997246,-5.5809507,-3.0262907,-6.1374025,-2.7977552,-8.569444,-4.0764337,-4.362956,3.0724742,-6.2874126,-1.0413432,-8.509037,-1.1965708,-4.123212,-0.89049506,-3.8521647,-4.1251645,-4.814141,3.393414,0
data/processed/segments/03-01-07-02-01-01-07_seg1.wav,disgust,7,-174.86713,71.53537,0.33962104,30.521732,-33.465515,-22.165895,-1.1415482,-15.153467,-19.116682,-1.3640754,-14.986961,-0.47619525,-12.195314,-1.9510387,-6.468526,-9.169316,-1.4903231,-6.586447,-12.142022,-3.9648676,-11.8391075,-5.9798307,-2.092764,-2.2287927,0.43301365,2.7756417,-3.1107554,-1.0225928,-0.7247007,7.4364777,4.117917,9.47467,0.30739763,5.1627235,5.017832,7.6216917,4.2437243,4.7182193,3.3808105,8.760902,0
data/processed/segments/03-01-07-02-01-02-07_seg1.wav,disgust,7,-226.3753,72.33696,10.667932,34.707138,-14.9255495,-18.920116,-0.19324104,-1.3772821,-15.07263,5.6788974,-9.572652,0.7847547,-2.2737083,-0.90781283,-2.5349443,-4.9883404,0.13476789,-1.5837455,-8.771974,-1.1923491,-5.3606796,-5.0314775,-1.3819107,-1.6526128,-4.959423,3.6027908,-6.5575247,0.66640407,-1.4032096,1.4280574,-1.1119115,2.0002708,-4.771685,-0.022828804,-1.7934738,4.2069077,1.7385111,3.081221,1.4311565,7.1789513,0
